,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
22,-125.7708767,31.23313486,13.23082866,27.25946381,7.738216694,-10.109054,-12.52082207,-5.820281724,-12.49710163,-11.84487759,-9.711055373,-9.105542179,-4.424282005,-11.16994861,-1.980966745,1.052541984,-4.28002842,-0.730166962,-0.814295571,-0.232000863
23,-323.1078186,95.08790588,-12.59051609,86.84578705,-14.94779968,-11.4441185,-36.62062454,8.00740242,-36.00924683,-6.412779331,-20.17663574,-9.901480675,-0.577950358,-30.839674,13.29797649,-11.18411827,-3.000387907,-1.153068185,-2.14979434,-1.859962702
24,-232.6471405,94.97686005,-26.53894234,25.53507423,-42.83103943,15.28965855,-23.74940109,-5.317435741,-5.183670044,-13.60838604,-3.053168774,-10.01693916,-9.237771034,-14.26176929,3.055515051,-6.634551048,-5.263800621,-7.054261208,-4.458911896,-10.74209976
25,-181.0257493,55.3244864,-5.060737909,11.76560699,-24.75577634,4.699759948,-14.28662172,-7.268974747,-3.50278027,-11.33229156,-2.839026948,-6.111536979,-7.888563061,-9.263520239,1.499357224,-3.445547488,-5.645879941,-3.643019883,-3.935144668,-8.028627524
26,-288.8869934,89.85930634,-26.58765984,21.88559341,-45.61728668,18.66118622,-29.41678238,-2.258613348,-12.42288494,-11.28132439,-4.166687489,-9.152284622,-9.498462677,-11.01405334,4.25965786,-9.932957649,-4.946979523,-7.886620045,-4.617201805,-11.76896954
27,-381.2883606,148.570343,1.756190658,37.24588394,21.60617638,3.430629969,-14.88701344,-20.07080841,-10.61859989,-21.7761631,-27.90768051,-5.96831131,0.513365269,-13.53933334,0.766963482,1.342774034,-9.057938576,-0.593069792,-3.49719286,-13.3609848
28,-189.5153972,37.52963681,22.62608578,16.5817291,12.4907509,2.255698455,-7.007409909,-10.43762426,-10.6816025,-12.97167078,-13.29086494,-8.057410156,-4.52349136,-4.48055016,-2.927433934,-1.733131627,-2.471305038,-2.021045839,-2.505902111,-4.149279488
29,-444.1676025,150.9875946,-1.969741702,42.69281387,18.20111084,0.631604254,-21.96844482,-22.68900681,-13.21438217,-26.74072647,-25.51472855,-0.509357274,-2.417241096,-13.89563084,3.085064888,-3.945111752,-7.643326759,1.006772161,-7.610443115,-11.70181084
30,-315.5660095,160.5355835,-15.41306877,5.567711353,15.06989002,-25.58631325,-8.530448914,-6.765380859,-30.51245117,-11.33561039,0.354347974,-11.25642109,-4.310360909,-3.05608201,-6.339460373,5.463211536,-0.404493719,-13.6015501,-5.674725056,-7.862627983
31,-166.426309,64.78492288,14.21847942,1.56130934,0.705332165,-7.191276327,-8.060352924,-10.88050587,-15.45673036,-9.231424713,-2.762777087,-3.519195578,-3.296825887,-2.702308372,-2.294618653,1.082923029,-1.013059478,-6.459529617,-6.2909946,-7.169022512
32,-366.5003357,158.5447845,-13.91171741,5.126430988,8.842887878,-26.7336483,-8.249979973,-14.05675793,-33.29249954,-8.930830956,-2.195490599,-12.15908337,-3.614521027,-5.412294388,-4.297306538,5.500699043,-7.729344845,-14.83040714,-5.200943947,-14.09770966
33,-324.4204712,123.996727,-49.38177872,68.27418518,30.08812141,-35.27061462,-4.940937042,-11.42615891,-20.86545181,-11.79207993,-20.02274895,-9.402157784,-9.998951912,-19.52099991,-7.08057785,-2.001160383,-13.07787514,-7.576230526,-4.39355278,-3.072904587
34,-222.4005355,55.06758979,-10.73374755,38.90690676,27.3222539,-19.78180636,-10.81198019,-7.383169021,-17.97635334,-14.27773712,-12.90436413,-9.824985824,-10.03756557,-16.29561013,-8.100874161,-2.508034176,-9.969957588,-6.942676624,-2.060892164,-3.6773585
35,-376.2286987,118.7436905,-50.78777313,72.94122314,22.29340553,-38.8690567,-3.712058306,-14.19763279,-22.17939758,-13.70992565,-20.49444199,-7.846376896,-14.41533947,-18.97276688,-3.426525354,-5.117534637,-12.20242882,-3.863419056,-3.340032816,-4.081763268
36,-354.2732849,88.35092926,-2.897760153,40.18052673,-17.50920868,-2.458459139,-12.15646839,-3.594746113,-0.945164859,-18.89166641,-6.046676159,-5.839365482,-5.112286568,-11.40654278,-8.436395645,-9.168739319,-7.123461723,-4.120504379,-8.982701302,-7.779346466
37,-224.2947286,40.75411378,13.7851047,15.22405261,-2.54347408,-4.906922687,-8.713659559,-4.307812659,-2.720531146,-10.38600525,-6.688550535,-5.049021526,-7.052070295,-8.743620643,-6.824280164,-7.09017089,-6.371963504,-4.921553983,-6.834586539,-6.87092509
38,-397.6692505,85.27880859,4.466144562,37.6167984,-18.91786957,-3.222357512,-15.070261,-2.351271152,-6.068101883,-20.47128296,-6.567588806,-7.507013321,-8.474928856,-13.9018631,-8.351880074,-10.55648136,-7.673905849,-7.706954479,-10.06189823,-7.85718298
